"countopioid","abandon_cars","graffiti","pothole","street_cleaning","trash","abandon_cars.nn","pothole.nn","trash.nn","graffiti.nn","street_cleaning.nn","pctUnemploy","MedHHInc","pctPoverty","TotalPop","TotalUnit","NEIGH","Longitude","Latitude"
1,3,0,11,4,31,269.372973359137,182.071132756044,121.312963532395,1558.88420144765,150.71815975486,2.67993874425727,54708,12.4808575803982,1306,634,"Pleasant Ridge",-84.4402486345731,39.180269651594
0,0,0,1,0,1,347.022323187343,501.404499175003,292.485832540469,4832.00212422929,862.685642950961,0.708426547352722,160938,6.07755406413125,2682,1044,"California",-84.4318705348662,39.0674407321143
0,0,0,0,0,0,1001.02765020342,855.669923263723,989.759512445618,4281.84498387105,1310.22036175407,0.708426547352722,160938,6.07755406413125,2682,1044,"California",-84.4322481553897,39.0752280135973
0,0,0,0,0,0,1484.73901544413,657.485228400395,1432.48461610878,3661.215028217,1249.81208412377,0.595721635526672,91835,4.44083401028974,3693,1888,"East End",-84.4326259222079,39.0830152815323
0,0,0,1,0,0,1385.77099512715,476.38756599588,1682.84639213023,2898.10590439324,625.642282230555,0.595721635526672,91835,4.44083401028974,3693,1888,"East End",-84.4330038354141,39.0908025359738
6,0,0,4,0,0,972.088447581429,307.769704349016,918.891981133206,2092.32039487548,581.762808580616,0.595721635526672,91835,4.44083401028974,3693,1888,"East End",-84.4333818949329,39.0985897769222
5,0,0,6,2,3,547.828074598415,239.441955987382,233.982143648963,1350.78926503891,228.346244887958,3.69357045143639,84542,16.4158686730506,1462,810,"East End",-84.4337601007675,39.1063770044086
10,8,0,12,1,32,223.980203940128,185.770874831739,49.3296425416699,874.674474731797,290.547369703798,0.595721635526672,91835,4.44083401028974,3693,1888,"Columbia Tusculum",-84.4341384532883,39.1141642182068
0,0,0,17,2,20,781.427834302648,196.091509143712,84.26939150366,1188.97147093052,269.42690465268,0.595721635526672,91835,4.44083401028974,3693,1888,"Columbia Tusculum - Mt Lookout",-84.4345169522027,39.1219514186875
1,0,0,9,3,22,911.18858139364,156.053797016227,83.7975271464028,1573.54991306136,203.689790360773,0.451030927835051,111381,5.87951030927835,6208,3392,"Mount Lookout",-84.4348955977548,39.1297386055403
2,1,0,2,0,47,680.727728983134,262.39341950709,69.6567580415906,1188.45284444254,289.394291706347,0,105064,3.17984720214743,4843,2571,"Hyde Park",-84.4352743900721,39.1375257789101
4,1,0,25,2,22,568.42316613231,104.642544746206,134.320199568238,885.749322210962,221.90481839087,1.42194744976816,71250,4.51313755795981,3235,1893,"Oakley",-84.4356533290445,39.1453129388158
2,2,3,14,6,38,299.56129072057,141.88221421107,79.6134003303766,510.061969119296,156.951507633377,1.42194744976816,71250,4.51313755795981,3235,1893,"Oakley",-84.43603241497,39.1531000851821
6,4,0,13,3,28,237.689292860529,215.979179049641,61.0759017334286,1443.98519644487,180.719336730758,3.18030973451327,64925,3.76106194690266,3616,2145,"Pleasant Ridge",-84.4371705538797,39.176461442986
0,0,0,0,0,6,627.028948486902,339.171540026644,210.183000882711,1410.05394230473,433.650356256202,0.246609124537608,61591,17.324290998767,3244,1819,"Pleasant Ridge",-84.4375502276343,39.1842485352507
1,2,0,6,1,13,269.880579897007,257.046000797136,133.983912017992,4882.72351538686,619.936288508281,0.708426547352722,160938,6.07755406413125,2682,1044,"California",-84.4287982535683,39.063632002109
0,0,0,0,0,0,515.050187822772,438.849590897832,513.848994850382,4406.25679975635,879.635535659388,0.708426547352722,160938,6.07755406413125,2682,1044,"California",-84.4291754852734,39.0714193137545
0,0,0,0,0,0,1267.34094840167,734.483351903571,1170.36509378092,3879.56967684866,1324.12119686441,0.595721635526672,91835,4.44083401028974,3693,1888,"East End",-84.4295528632141,39.0792066118715
0,0,0,6,0,0,1240.50357930921,318.34132479447,1324.15699389444,3276.77751451509,760.932019013778,0.595721635526672,91835,4.44083401028974,3693,1888,"East End",-84.429930387139,39.0869938965099
1,0,0,16,1,0,1164.80098594973,139.059087287007,1314.6892519924,2457.32839863756,355.022635069698,0.595721635526672,91835,4.44083401028974,3693,1888,"East End",-84.4303080574852,39.0947811677138
3,1,0,3,1,0,634.750494708704,271.84422949472,453.134601779404,1667.90200146787,495.66232908152,0.595721635526672,91835,4.44083401028974,3693,1888,"East End",-84.4306858738684,39.1025684253138
5,1,0,4,1,19,360.637763195048,279.720177708367,171.502849633344,1023.2848328951,280.949006062563,0.595721635526672,91835,4.44083401028974,3693,1888,"Columbia Tusculum",-84.4310638368475,39.1103556693999
0,0,0,9,0,29,550.468269440594,200.616346923664,69.9841425385761,961.845234018056,556.890592901104,0.595721635526672,91835,4.44083401028974,3693,1888,"Columbia Tusculum",-84.4314419459741,39.1181429000889
1,0,0,3,0,32,1050.56755113983,321.055159702699,92.831569372879,1302.97655293263,322.27263145207,0.595721635526672,91835,4.44083401028974,3693,1888,"Mount Lookout",-84.4318202017301,39.1259301172048
0,1,1,6,6,29,577.935216202467,234.569255609244,90.6367488477824,1388.97629234286,163.225127497675,0.451030927835051,111381,5.87951030927835,6208,3392,"Mount Lookout",-84.4321986039424,39.1337173207948
0,0,0,25,0,24,847.770303314516,109.022885948433,80.1002359866166,1099.7338896863,431.548224168443,1.93929173693086,115625,6.91399662731872,2372,1120,"Hyde Park",-84.4325771528325,39.1415045108769
3,4,0,20,5,26,220.537271496204,174.919132680926,85.715283212723,644.87067553555,191.069651524586,1.42194744976816,71250,4.51313755795981,3235,1893,"Oakley",-84.4329558482762,39.1492916874464
3,0,0,29,5,2,421.690014322828,178.331573253111,252.62473281613,530.745216281894,128.213832313319,1.42194744976816,71250,4.51313755795981,3235,1893,"Oakley",-84.4333346905189,39.1570788506033
0,0,0,0,0,0,827.015825643545,343.222601304226,683.866794404776,1191.66026775567,312.713824641433,1.51515151515152,61028,8.40220385674931,2178,1457,"Oakley",-84.43371367944,39.1648660000421
4,0,0,16,1,9,339.535788591016,144.2864443399,208.095757662464,1395.57420653822,214.881443382105,3.18030973451327,64925,3.76106194690266,3616,2145,"Pleasant Ridge",-84.4340928152901,39.1726531361583
3,0,1,32,0,11,530.893739887003,89.376629987845,146.312692777444,1239.38480154683,459.959701335591,0.246609124537608,61591,17.324290998767,3244,1819,"Pleasant Ridge",-84.4344720978949,39.1804402585939
1,0,0,8,1,23,635.770752909379,208.668193846376,100.562844797113,1402.34397311616,432.905881530483,0.246609124537608,61591,17.324290998767,3244,1819,"Pleasant Ridge",-84.4348515276251,39.188227367714
1,0,0,0,0,0,606.967188899318,475.087811558391,398.218011317713,4928.87952479948,776.668425518565,0.708426547352722,160938,6.07755406413125,2682,1044,"California",-84.4257263123861,39.0598231741048
6,11,0,12,0,11,157.667687542508,193.564267331009,80.1218025356574,4441.90995401345,549.49377136836,0.708426547352722,160938,6.07755406413125,2682,1044,"California",-84.4261031554741,39.0676105159382
0,0,0,0,0,0,947.98303826092,476.814340815726,869.904135058651,3997.58363958392,994.867059673034,0.708426547352722,160938,6.07755406413125,2682,1044,"California",-84.4264801444433,39.0753978441281
0,0,0,0,0,0,1142.86036968215,410.889196777244,941.79808747779,3501.92957084238,1111.21274167448,0.595721635526672,91835,4.44083401028974,3693,1888,"East End",-84.426857279492,39.0831851590861
1,0,0,14,1,0,1058.02860538705,225.205947217766,1350.0437129592,2857.86495000569,308.662333974202,0.595721635526672,91835,4.44083401028974,3693,1888,"East End",-84.4272345605193,39.0909724602747
1,0,0,1,0,0,819.309934495277,300.745793403089,916.082743734875,2044.99836009598,525.262202492805,0.595721635526672,91835,4.44083401028974,3693,1888,"East End",-84.4276119876754,39.0987597481938
3,2,0,7,1,4,329.281658574438,208.611562262181,199.165626530083,1302.58813000152,278.044120247087,0.595721635526672,91835,4.44083401028974,3693,1888,"East End",-84.4279895610551,39.1065470223826
1,0,0,1,0,15,511.79639356206,393.452592289649,114.759693687062,906.878644055945,523.364767448009,0.595721635526672,91835,4.44083401028974,3693,1888,"Columbia Tusculum",-84.428367280692,39.1143342833411
0,0,0,4,1,13,983.68758675131,243.703199105524,90.4675156868665,1022.0070817277,351.652971740057,0.595721635526672,91835,4.44083401028974,3693,1888,"Mount Lookout",-84.4287451466604,39.1221215306213
8,0,0,5,4,30,763.676578156917,214.382540014911,141.172269357419,1252.33063627361,172.790586445664,1.24746156077749,151970,2.63997679141282,3447,1475,"Mount Lookout",-84.4291231590826,39.1299087644966
0,0,0,19,2,23,632.468842028445,160.161585779656,155.382317475302,1257.10480799419,183.952331968517,1.93929173693086,115625,6.91399662731872,2372,1120,"Hyde Park",-84.429501317735,39.1376959847405
5,0,0,38,4,3,672.6750608556,78.0641237657106,244.644442014417,941.959062573046,141.631374752983,2.82823040996367,74683,6.51271406331085,3854,2332,"Oakley",-84.4298796230233,39.1454831915662
6,0,1,61,2,11,317.095486119381,34.8098009926975,164.38605721716,317.851295417021,184.73783443213,2.82823040996367,74683,6.51271406331085,3854,2332,"Oakley",-84.4302580747993,39.1532703848621
3,1,0,0,0,0,479.488524209554,491.259404908023,626.435645049992,734.648630079718,463.186011641399,1.51515151515152,61028,8.40220385674931,2178,1457,"Oakley",-84.4306366733213,39.1610575646864
2,1,0,11,3,24,298.859513775372,154.81583050561,130.613651874739,1160.6964851115,196.346467136803,3.18030973451327,64925,3.76106194690266,3616,2145,"Pleasant Ridge",-84.4313943103883,39.1766318837232
0,3,0,5,2,11,280.817320746088,239.821689406719,148.736995675594,1195.10731734008,232.586051798138,0.246609124537608,61591,17.324290998767,3244,1819,"Pleasant Ridge",-84.4317733489488,39.184419022941
0,0,0,0,0,0,1078.90459754371,875.997099252025,814.398743078399,5021.18709569626,1191.51805862792,0.708426547352722,160938,6.07755406413125,2682,1044,"California",-84.4226547111248,39.0560142481872
4,0,0,11,1,6,338.992338574922,84.6418611379604,151.806000069585,4470.98216673603,444.009784929189,0.708426547352722,160938,6.07755406413125,2682,1044,"California",-84.4230311655372,39.0638016200735
0,0,0,20,1,0,629.653582612101,187.167968357489,474.841825887783,4011.53961202843,687.778556897116,0.708426547352722,160938,6.07755406413125,2682,1044,"California",-84.4234077658864,39.0715889786086
0,0,0,2,0,0,1028.3838901157,394.176775947435,721.907493384542,3611.69831384372,1022.18265252089,0.708426547352722,160938,6.07755406413125,2682,1044,"California",-84.4237845119538,39.0793763235244
0,0,0,0,0,0,943.151353422742,386.993223583603,903.100367196296,3157.4217652372,728.874457654587,0.595721635526672,91835,4.44083401028974,3693,1888,"East End",-84.424161404166,39.087163654973
0,1,0,9,1,0,1009.35767622073,206.459204071288,1403.99051457033,2459.92352981901,358.071533507049,0.595721635526672,91835,4.44083401028974,3693,1888,"East End",-84.4245384419634,39.0949509729381
0,0,0,0,0,0,656.635398869526,490.188489319222,652.388837756454,1679.11918792213,617.385376517722,0.595721635526672,91835,4.44083401028974,3693,1888,"East End",-84.4249156262569,39.1027382775062
22,3,1,0,4,10,159.774982752713,393.781048516373,96.9159655503751,1044.78353551298,100.965197201404,0.595721635526672,91835,4.44083401028974,3693,1888,"Columbia Tusculum",-84.4252929561416,39.1105255684555
0,0,0,0,0,17,677.28342606033,413.50915913863,198.397329236785,827.721478855932,531.165381834175,0.595721635526672,91835,4.44083401028974,3693,1888,"Mount Lookout",-84.4256704326303,39.118312846035
1,0,0,14,3,12,911.420557714712,131.122556390052,96.5053866983693,908.184656878542,116.897969508157,0.595721635526672,91835,4.44083401028974,3693,1888,"Mount Lookout",-84.4260480551349,39.1261001099441
2,1,0,8,1,34,432.786247947484,227.260323728931,98.5506267652202,1165.80578772609,245.901793918923,1.24746156077749,151970,2.63997679141282,3447,1475,"Mount Lookout",-84.4264258240557,39.1338873605298
0,0,0,5,1,11,744.458564289312,248.378707152138,141.150087549832,1169.11986442993,301.396016015191,1.93929173693086,115625,6.91399662731872,2372,1120,"Hyde Park",-84.4268037391407,39.1416745974729
4,0,0,15,2,22,564.387859718714,75.7726259317752,137.196349087133,652.437492505107,175.295595381219,2.82823040996367,74683,6.51271406331085,3854,2332,"Oakley",-84.4271818006722,39.1494618210488
9,3,5,14,2,2,315.399594230792,234.842326525613,287.998395142854,333.665268893739,226.490619293342,1.51515151515152,61028,8.40220385674931,2178,1457,"Oakley",-84.4275600087228,39.1572490309686
2,0,0,1,1,0,630.65641602951,358.677627671665,487.379037161691,970.259791157861,254.234172822724,1.51515151515152,61028,8.40220385674931,2178,1457,"Oakley",-84.4279383633817,39.165036227525
4,4,0,12,3,3,210.305034236063,175.651850225925,262.952806765089,1221.48378613809,247.747308230328,3.18030973451327,64925,3.76106194690266,3616,2145,"Pleasant Ridge",-84.4283168644591,39.172823410457
12,1,2,47,0,19,359.664624171603,112.517765302692,43.2593732616951,993.709435705723,379.522056575081,3.18030973451327,64925,3.76106194690266,3616,2145,"Pleasant Ridge",-84.4286955123322,39.1806105799725
0,0,0,0,0,0,809.612098979124,548.898850900732,557.2603953915,4546.37699398312,860.899167504819,0.708426547352722,160938,6.07755406413125,2682,1044,"California",-84.4199595157208,39.0599926264902
0,0,0,0,0,0,587.651253869291,364.650832446207,392.608130834603,4021.16781880123,586.64848327993,0.708426547352722,160938,6.07755406413125,2682,1044,"California",-84.4203357274552,39.0677800149836
0,0,0,2,0,0,1036.37040049597,283.912373972437,753.653182040603,3593.11671971382,586.550737767162,0.708426547352722,160938,6.07755406413125,2682,1044,"California",-84.4207120848494,39.0755673900345
0,0,0,9,0,1,864.813575345355,204.174636206638,490.409075574072,3235.25171875621,1125.62395236188,0.708426547352722,160938,6.07755406413125,2682,1044,"California",-84.4210885879385,39.0833547516271
0,0,0,0,0,0,898.623039569897,486.456602504093,1032.37525430615,2803.51326358158,565.265633647763,0.595721635526672,91835,4.44083401028974,3693,1888,"East End",-84.4214652369831,39.0911420998492
0,0,0,0,0,0,935.700939870142,649.938405714974,1144.38453429124,2103.63453524617,794.325426038058,0.595721635526672,91835,4.44083401028974,3693,1888,"East End",-84.4218420318209,39.0989294344105
1,0,0,4,1,0,509.333969436354,319.070632696985,460.963704383249,1381.94240924341,324.442222785667,0.595721635526672,91835,4.44083401028974,3693,1888,"East End",-84.4222189726788,39.1067167556216
12,4,0,7,2,11,222.19710723477,167.991734288396,103.776049795303,796.837692450375,215.391312518543,0.595721635526672,91835,4.44083401028974,3693,1888,"Linwood",-84.4225960594223,39.1145040631874
0,0,0,0,1,3,660.284258507862,353.048498938464,188.221288095697,531.340101912882,285.44010213933,0.595721635526672,91835,4.44083401028974,3693,1888,"Mount Lookout",-84.4229732923354,39.1222913574361
0,0,0,5,10,17,687.90419395389,267.193478155193,69.2731578179069,950.124947018351,124.908588339138,1.24746156077749,151970,2.63997679141282,3447,1475,"Mount Lookout",-84.4233506714154,39.1300786381007
0,5,0,26,3,20,252.091385584518,127.630025480273,45.565785771231,1168.76861789551,202.940277888076,1.93929173693086,115625,6.91399662731872,2372,1120,"Hyde Park",-84.4237281964586,39.1378659052687
1,0,0,19,0,15,991.875040405098,143.708267805863,136.605800416085,960.842584618965,370.382490222666,2.82823040996367,74683,6.51271406331085,3854,2332,"Oakley",-84.4241058680428,39.145653159016
3,0,1,51,1,28,625.400015048228,96.1751514491554,88.393321998352,306.219304131498,279.872945488791,2.82823040996367,74683,6.51271406331085,3854,2332,"Oakley",-84.4244836857965,39.1534403991632
16,1,1,17,1,0,338.183327188841,42.4667316694243,421.096541730379,592.241611174164,280.14742746249,1.51515151515152,61028,8.40220385674931,2178,1457,"Oakley",-84.424861649968,39.1612276258391
3,4,0,48,2,3,201.523572714486,146.159971601757,237.548504400261,1104.45583504039,225.636317496053,3.18030973451327,64925,3.76106194690266,3616,2145,"Pleasant Ridge",-84.4256180176251,39.1768020388005
5,3,1,33,2,14,187.499718793906,125.955474624258,80.831208425277,1080.07046013359,214.544092067773,0.246609124537608,61591,17.324290998767,3244,1819,"Pleasant Ridge",-84.4259964213646,39.1845892248913
0,0,0,0,0,0,804.780913841222,531.006480334326,610.422199593461,4077.44985656853,778.284019759526,0.708426547352722,160938,6.07755406413125,2682,1044,"California",-84.417264028941,39.0639709534581
0,0,0,1,0,0,996.238888932933,377.281822283108,663.328698502059,3578.06132800459,411.401564694371,0.708426547352722,160938,6.07755406413125,2682,1044,"California",-84.4176399977676,39.0717583586788
1,0,0,1,0,0,941.513416832732,320.150644475852,374.242305354053,3198.13840347395,787.213042394685,0.708426547352722,160938,6.07755406413125,2682,1044,"California",-84.4180161121719,39.079545750391
0,0,0,0,0,0,801.240479426159,460.950030209135,539.688172214194,2854.87576104999,1008.38983086809,0.595721635526672,91835,4.44083401028974,3693,1888,"East End",-84.4183923721308,39.0873331286431
0,0,0,0,0,0,1066.74685874684,673.996142205635,1207.68264984251,2471.09654923248,781.306338056647,0.595721635526672,91835,4.44083401028974,3693,1888,"East End",-84.4187687780497,39.0951204933322
0,0,0,0,0,0,944.579026694269,737.827660385913,944.507075769784,1787.42362199131,811.440599795678,0.595721635526672,91835,4.44083401028974,3693,1888,"East End",-84.4191453296446,39.1029078446352
0,0,0,3,0,0,407.675942309723,369.333238555995,361.25376789788,1015.59784964264,427.047072806403,0.595721635526672,91835,4.44083401028974,3693,1888,"East End",-84.4195220271809,39.1106951824598
6,0,0,11,0,4,471.159611293508,163.327331591142,138.756095454772,387.41236241482,322.147242003093,0.595721635526672,91835,4.44083401028974,3693,1888,"Linwood",-84.4198988705007,39.1184825067632
0,1,0,5,4,15,556.714171855336,267.028270179406,117.154051691564,540.725064733476,140.292655782265,1.24746156077749,151970,2.63997679141282,3447,1475,"Mount Lookout",-84.4202758598293,39.1262698175004
0,0,0,2,1,14,270.096826417305,317.810254700956,143.464880442919,964.682318502254,292.800901316706,1.24746156077749,151970,2.63997679141282,3447,1475,"Mount Lookout",-84.4206529952115,39.134057115019
3,0,1,20,3,18,608.082912415728,113.143891051234,100.123699017172,1050.04801639878,51.9127519362789,1.93929173693086,115625,6.91399662731872,2372,1120,"Hyde Park",-84.4210302767342,39.1418443986889
1,0,0,12,1,10,992.666701932052,142.055157095485,123.27595114287,730.230513712772,406.661180077036,2.08830548926014,88684,4.95226730310263,3352,1965,"Oakley",-84.4214077044056,39.1496316691368
6,0,2,61,2,6,525.380892131156,74.3054943895445,219.649516068065,388.55738480473,178.382604781497,1.51515151515152,61028,8.40220385674931,2178,1457,"Oakley",-84.4217852782159,39.1574189259138
0,0,0,43,1,3,487.215580255659,86.4381396250895,277.177945245989,704.829312485572,312.636404743929,1.51515151515152,61028,8.40220385674931,2178,1457,"Oakley",-84.4221629983869,39.1652061694243
2,1,0,10,1,24,386.875298014388,82.3383258836645,77.6436290960337,1081.77407500865,250.953709685656,0.246609124537608,61591,17.324290998767,3244,1819,"Pleasant Ridge",-84.4229188779034,39.1807806155592
0,0,1,4,0,13,564.267172686155,272.309666667009,167.339851498375,1396.19000006458,461.053787848228,0.246609124537608,61591,17.324290998767,3244,1819,"Pleasant Ridge",-84.4232970372707,39.1885678183632
0,0,0,0,0,0,1199.51032344497,912.883208958198,775.548974300212,4188.52845389794,1140.30803468134,0.708426547352722,160938,6.07755406413125,2682,1044,"California",-84.4141926703793,39.0601617941571
0,0,0,0,0,0,1066.56569308436,776.026941186022,614.841800634747,3615.19805107713,671.727262118513,0.708426547352722,160938,6.07755406413125,2682,1044,"California",-84.4145682507012,39.0679492293788
0,0,0,2,0,0,1132.58142823307,514.925107267693,597.897564159991,3150.46134174956,387.149937195434,0.708426547352722,160938,6.07755406413125,2682,1044,"California",-84.4149439765038,39.0757366512932
0,3,0,3,0,8,766.670686901763,347.783736870261,130.295652465974,2836.40372553954,1138.41494601348,0.708426547352722,160938,6.07755406413125,2682,1044,"Mount Washington",-84.4153198478859,39.0835240595786
0,0,0,0,0,0,982.58109798069,815.505649039477,752.998502140471,2508.84999967847,1027.59106402903,0.595721635526672,91835,4.44083401028974,3693,1888,"East End",-84.4156958647119,39.0913114543909
0,0,0,0,0,0,1260.73499102037,1035.20639301052,1386.19186211806,2108.5645230757,1119.15956948672,0.595721635526672,91835,4.44083401028974,3693,1888,"East End",-84.416072027174,39.099098835776
0,0,0,0,0,0,872.094182774283,661.787614640684,798.649998787952,1402.14568244064,765.706678128444,0.595721635526672,91835,4.44083401028974,3693,1888,"East End",-84.416448335533,39.1068862036317
0,0,0,2,0,0,429.334627505469,311.177215506421,364.782453448504,653.147375881367,382.606484366679,0.595721635526672,91835,4.44083401028974,3693,1888,"Linwood",-84.4168247894752,39.1146735580856
4,3,15,24,3,13,255.718068189529,82.5679972390466,166.20782691629,90.1016994100011,194.904167220312,1.24746156077749,151970,2.63997679141282,3447,1475,"Linwood",-84.4172013892606,39.1224608990325
1,0,0,2,3,12,741.815442349395,302.313174237659,128.866027000884,700.375951287983,250.55734696069,1.24746156077749,151970,2.63997679141282,3447,1475,"Mount Lookout",-84.4175781349269,39.130248226478
1,0,0,22,3,11,359.117035339244,100.151605139118,182.344694446221,1025.02795785947,230.775593316955,1.24746156077749,151970,2.63997679141282,3447,1475,"Mount Lookout",-84.4179550267349,39.1380355403763
0,0,0,0,0,11,1084.40708199223,391.273965921343,188.852449504152,867.857454294153,474.708313455261,2.08830548926014,88684,4.95226730310263,3352,1965,"Hyde Park",-84.4183320642911,39.1458228408999
3,0,0,4,2,21,915.607453983,265.046628985045,97.3819069874396,585.875668866042,271.378939226042,2.08830548926014,88684,4.95226730310263,3352,1965,"Oakley",-84.4187092481194,39.1536101279571
6,2,2,43,7,4,465.535588482305,161.14798513092,217.367150620209,414.892309335584,145.762669812517,1.51515151515152,61028,8.40220385674931,2178,1457,"Oakley",-84.4190865779368,39.1613974013659
0,0,0,0,0,8,441.347080405276,315.690296305579,59.7006586448486,1242.22123174312,388.992848300574,3.18030973451327,64925,3.76106194690266,3616,2145,"Pleasant Ridge",-84.4198416763016,39.1769719078814
3,1,0,16,1,25,338.705777248221,124.757776962479,43.7152706140536,1259.02917917788,294.696363547909,0.246609124537608,61591,17.324290998767,3244,1819,"Pleasant Ridge",-84.4202194448183,39.184759140966
0,0,0,2,4,13,582.457379285788,447.67273325704,96.788174896772,1769.03589176686,42.4828875970023,0.246609124537608,61591,17.324290998767,3244,1819,"Pleasant Ridge",-84.4205973598856,39.1925463605371
0,0,0,0,0,0,1296.07086858342,1025.14948217445,522.293877502295,3708.30353030864,1023.70739182966,0.708426547352722,160938,6.07755406413125,2682,1044,"California",-84.411496843845,39.0641400024012
0,0,0,0,3,2,1400.74643765402,773.0887287915,400.568430565309,3162.09315168046,237.327645173979,0.708426547352722,160938,6.07755406413125,2682,1044,"California",-84.4118721810282,39.0719274541515
0,0,0,0,0,1,889.108849189896,585.297088390144,341.623224170782,2476.87916681221,1266.01522523299,1.0989010989011,67500,4.48351648351648,2275,1359,"Mount Washington",-84.4126232919134,39.0875023174626
0,0,0,0,0,0,1245.0878648621,1027.15526026906,894.020049834355,2186.51440998202,1258.93958332897,1.0989010989011,67500,4.48351648351648,2275,1359,"Mount Washington",-84.412999065482,39.0952897290136
0,0,0,0,0,0,1319.43140072722,1056.18793088694,1278.69805617557,1749.86003054274,1185.98712195737,0.595721635526672,91835,4.44083401028974,3693,1888,"East End",-84.4133749844704,39.1030771268695
0,0,0,0,0,0,782.797714737116,677.745861701871,794.449295726735,1056.79266136913,758.052030656424,0.595721635526672,91835,4.44083401028974,3693,1888,"Linwood",-84.4137510492633,39.1108645114482
19,2,3,18,3,10,244.995960552084,94.9304085398054,126.888432977035,302.601578900603,214.247345060385,0.595721635526672,91835,4.44083401028974,3693,1888,"Linwood",-84.4141272596888,39.1186518823878
2,2,1,15,0,21,399.485999244866,145.018520649456,35.9644163987525,433.111878862238,440.262789056239,1.24746156077749,151970,2.63997679141282,3447,1475,"Linwood",-84.4145036158514,39.1264392399899
1,0,1,1,0,7,623.226077244957,371.628963032277,221.827015141712,864.333145630367,562.234769287135,1.24746156077749,151970,2.63997679141282,3447,1475,"Mount Lookout",-84.4148801177386,39.134226584058
1,0,1,23,2,20,827.77413234187,78.8740544364201,51.4397326600533,931.888876924401,256.58299087173,1.93929173693086,115625,6.91399662731872,2372,1120,"Hyde Park",-84.4152567654624,39.1420139146947
1,0,0,0,0,4,1371.56710194796,491.635139675941,228.085263375611,713.177585410711,427.928822282013,2.08830548926014,88684,4.95226730310263,3352,1965,"Hyde Park",-84.4156335592261,39.1498012317145
3,0,0,2,0,2,840.665574183537,280.833330833806,266.813084322328,512.165056103566,353.087072472042,1.51515151515152,61028,8.40220385674931,2178,1457,"Oakley",-84.4160104989763,39.1575885354179
3,0,1,35,0,8,495.919099046613,139.372528435482,145.072520968663,666.455571442342,316.243349017994,1.51515151515152,61028,8.40220385674931,2178,1457,"Madisonville",-84.4163875846688,39.1653758254934
0,7,0,15,4,4,114.514588239266,151.857705292935,230.994326817951,1302.0963301678,157.58609419401,3.34661354581673,52991,7.80876494023904,5020,2778,"Kennedy Heights",-84.4171421945676,39.1809503654032
7,4,0,6,1,17,277.918916800621,237.766563495451,86.6546023685059,1579.98057102896,267.180544175925,3.34661354581673,52991,7.80876494023904,5020,2778,"Kennedy Heights",-84.4175197187547,39.1887376149027
0,0,0,0,0,4,1555.55042550913,1176.17912080308,241.642856376384,3233.87032334201,635.254569047462,0.708426547352722,160938,6.07755406413125,2682,1044,"California",-84.4088007256746,39.0681181593623
0,0,0,1,0,1,942.978108782776,615.270673830789,355.124517232676,2378.3952218019,1128.59007757464,1.0989010989011,67500,4.48351648351648,2275,1359,"Mount Washington",-84.4095510592467,39.0836930826804
0,0,0,0,0,0,1102.07813717577,744.748082501651,399.181318317428,2116.04230936657,1262.50278762274,1.0989010989011,67500,4.48351648351648,2275,1359,"Mount Washington",-84.4099264439282,39.0914805240442
0,0,0,0,0,0,1493.68345117901,1147.95638504478,1180.38015508511,1911.7587980734,1464.94402955778,1.0989010989011,67500,4.48351648351648,2275,1359,"Mount Washington",-84.4103019743201,39.0992679522044
0,0,0,0,0,0,1235.72670051012,944.833931495185,1167.39640098926,1471.36098283401,1165.85487513878,0.595721635526672,91835,4.44083401028974,3693,1888,"Linwood",-84.4106776497288,39.1070553666394
1,0,0,3,0,0,682.333562047139,372.277541884824,594.738643951827,791.66913813048,623.373657188799,0.595721635526672,91835,4.44083401028974,3693,1888,"Linwood",-84.4110534709394,39.114842767953
8,2,0,37,0,7,266.267934766501,103.880836385668,195.874809762006,413.287380275882,457.426922483771,0.595721635526672,91835,4.44083401028974,3693,1888,"Linwood",-84.4114294376218,39.1226301554214
1,0,1,6,1,1,866.039269407505,233.40154502438,305.613217289491,717.859896644246,433.671028504458,1.24746156077749,151970,2.63997679141282,3447,1475,"Mount Lookout",-84.4118055499473,39.1304175296974
0,0,0,0,0,0,833.382247230418,397.803967630523,336.734500688411,1015.91990215608,381.125835840325,1.24746156077749,151970,2.63997679141282,3447,1475,"Mount Lookout",-84.4121818080347,39.138204890262
0,0,0,3,0,0,1310.71313796103,283.590989215493,309.040380821486,842.525861542158,593.117745158139,2.08830548926014,88684,4.95226730310263,3352,1965,"Hyde Park",-84.4125582118887,39.1459922375004
3,0,0,1,1,18,1170.98259952654,483.698251209407,19.4575603532693,652.515169282293,248.196623120412,2.08830548926014,88684,4.95226730310263,3352,1965,"Oakley",-84.4129347613597,39.1537795712411
13,0,2,15,1,3,789.488515448057,179.333846619426,235.181961366257,584.564244363358,383.167990239356,0.475059382422803,44274,15.1227236737926,3789,2402,"Madisonville",-84.4133114570853,39.1615668914218
0,2,0,0,1,6,536.607329700424,375.263661306381,149.484670753065,1130.70353548485,422.080758346765,1.51515151515152,61028,8.40220385674931,2178,1457,"Madisonville",-84.4136882985265,39.1693541982662
0,0,0,29,2,11,508.546555609119,112.145105364858,162.275514525555,1454.55150259097,252.05014437666,3.34661354581673,52991,7.80876494023904,5020,2778,"Kennedy Heights",-84.414065285972,39.1771414914603
